2024-05-27,2024-05-27T18,-15.69358,124.2783,0.3,48
2024-05-27,2024-05-28T15,-15.2795,124.61059,0.26,43
2024-05-27,2024-05-29T09,-14.78261,125.19211,0.28,41
2024-05-27,2024-06-01T18,-15.03106,124.36137,0.34,60
