2024-05-31,2024-06-02T15,-15.11387,124.02908,0.29,56
2024-05-31,2024-06-03T00,-15.52795,143.13603,0.36,23
2024-05-31,2024-06-03T00,-15.69358,123.946,0.26,54
2024-05-31,2024-06-03T03,-15.61077,124.85981,0.27,57
2024-05-31,2024-06-03T15,-12.6294,133.99792,0.28,37
