2024-05-25,2024-05-25T03,12.29814,124.2783,0.26,44
2024-05-25,2024-05-26T03,14.12008,120.7892,0.36,50
2024-05-25,2024-05-26T06,14.12008,121.1215,0.43,48
2024-05-25,2024-05-26T09,14.2029,121.1215,0.54,47
2024-05-25,2024-05-26T12,14.61698,121.20457,0.27,42
2024-05-25,2024-05-27T18,-15.69358,124.36137,0.26,51
