2024-06-02,2024-06-02T06,-15.2795,108.99273,0.28,56
2024-06-02,2024-06-02T09,-15.52795,124.36137,0.27,49
2024-06-02,2024-06-02T12,-14.86542,124.85981,0.32,52
2024-06-02,2024-06-02T15,-15.2795,143.71755,0.3,15
2024-06-02,2024-06-03T00,-15.61077,124.85981,0.37,57
2024-06-02,2024-06-03T03,-15.2795,124.69367,0.39,48
